month,dy_ru,hml_ru,liq_ru,mom_ru,pe_ru,rmrf_ru,rmrf_ru_fixed,smb_ru,soe_ru
2016-07-31,0.7425328858870108,1.850227788064937,1.1706103346593912,0.7809137053471518,1.4920848672434852,5.949058951307427,1.5579208062226468,6.516372807842057,2.078173099797942
2016-08-31,0.7232975714781079,1.8305876200946276,1.1654139953838383,0.804414522395869,1.4896826106072232,6.047938260137108,1.5659061081582124,6.805400007361084,2.0248783506536236
2016-09-30,0.7245850411553388,1.8187839911202572,1.1639898594814793,0.8410893893009415,1.506906320951064,6.097120094068543,1.5595070869677823,7.270753259864434,2.001865608198445
2016-10-31,0.7516432203472025,1.7775485204735788,1.1570780876958782,0.8935430879753055,1.5276383381147087,6.2940204903863926,1.5589938251370814,7.4010815120475035,1.9968629460435572
2016-11-30,0.7616333103888372,1.8716732697296956,1.1293614391832112,0.9177223639359173,1.5039339740221829,6.735697084278766,1.6364981273564836,7.372357914699247,2.0055013751481416
2016-12-31,0.7199635903441536,1.8712165814518815,1.088164592604686,0.9293820265697231,1.5063432762485665,7.032431483629583,1.733712393732854,7.251731394498938,1.96547357320156
2017-01-31,0.7362376473402928,1.9331351381321245,1.1266377399408172,0.8852772731168305,1.4744931540155668,7.058655420632039,1.7076119797851228,7.398992303927028,1.921036181185046
2017-02-28,0.7612903420039883,1.8518274742222873,1.1912267549338842,0.8444748435988757,1.51119181412586,6.578264508670084,1.5546473419356048,7.918741917308687,1.9960103812643362
2017-03-31,0.7616245484641281,1.8345332574405253,1.2084066271935405,0.8276959729314096,1.4797726251183694,6.392468005887206,1.5109965972477626,7.860760888990153,1.9976351337146854
2017-04-30,0.7364513338882918,1.8724622325381082,1.1752092803312797,0.8147541186986541,1.3978968057705699,6.329220927436959,1.5156879221324537,7.663479372959166,1.9181092790415037
2017-05-31,0.747361123948513,1.901492886991379,1.2031063982277836,0.8394566488234786,1.418826116746567,6.073950788991571,1.4186690742730574,7.767840635060124,2.0039849495734705
2017-06-30,0.7682371622237668,1.833113301282282,1.1386896754538716,0.8159913171189159,1.4854783112329704,6.050195567455825,1.4106894982499698,8.1991577541624725,2.0323693923992296
2017-07-31,0.7837663082209579,1.84933635399863,1.1438206111314666,0.8172650795649384,1.411459897940854,6.197421026394295,1.4671419360714066,8.382630307227366,2.024654518185682
2017-08-31,0.8078530144052044,1.8777551057505268,1.1238289144901108,0.8556029844473297,1.3796145397235124,6.46011111144007,1.5348998727015435,8.64275170829094,2.05917285306623
2017-09-30,0.7931993685769084,1.8881804020976538,1.1306044790155718,0.8044550380370684,1.3887903560272135,6.661194990005864,1.5684024002893677,8.853764491248864,2.0514633099043498
2017-10-31,0.8186547227132785,1.8956085037995063,1.1414989837753657,0.8339198127152521,1.3669044088065807,6.675842957788888,1.553346020419852,8.9151387867022,2.030552744386495
2017-11-30,0.8180137160653941,1.904697946575225,1.125699496340931,0.8955606635117254,1.2306117371088854,6.7710738575817455,1.5701334310045925,8.749201308465311,1.9968354160659572
2017-12-31,0.8398481381746116,1.858274743523347,1.0930598394445257,0.9210151842507193,1.2482156380082279,6.7633345201625295,1.5771633460147283,9.0705157265187,2.098186794443801
2018-01-31,0.8285202664869125,1.9014759147607778,1.0548431882780267,1.0300532508989777,1.1963959657963164,7.341139714889055,1.7023965134918793,8.477004670985401,1.9582104588260716
2018-02-28,0.8432728983519784,1.9207625849641965,1.0456386266171127,1.0320350733537074,1.1714080396546946,7.313661828936224,1.697335677637933,8.355554625064194,1.9273079395753372
2018-03-31,0.8801180210996714,1.9038560326913416,1.084253015459456,1.018912747396015,1.1707309658077742,7.248679943586126,1.6675575485488474,8.491591409914864,1.9480727553163222
2018-04-30,0.8974677876496093,1.8789421726475426,1.0466077507627038,1.0361028243573331,1.270529926988058,7.59079589088356,1.6840823190574055,7.796868841895499,1.949364327553097
2018-05-31,0.9025232236974395,1.820747575676303,1.0427886790801706,1.0873567588726418,1.3047694379904593,7.658680378535731,1.6742265119511857,7.509094209809978,1.9905855856235346
